hora_local,alt_sol_deg,az_sol_deg,x_east_m,y_north_m,lon,lat,dist_plaza_m,rumbo_deg
06:11:30,2.088376,113.717210,-16649.771503,7702.532855,-74.226328,4.667331,18345.132965,294.826249
06:12:00,2.202406,113.729108,-15659.272051,7271.861318,-74.217392,4.663457,17265.363251,294.909239
06:12:30,2.316425,113.741107,-14766.308353,6883.634341,-74.209335,4.659966,16291.969927,294.993599
06:13:00,2.430434,113.753206,-13957.142380,6531.873565,-74.202035,4.656803,15409.970658,295.079361
06:13:30,2.544432,113.765407,-13220.500426,6211.673026,-74.195389,4.653923,14607.070661,295.166559
06:14:00,2.658420,113.777709,-12547.044261,5918.969017,-74.189313,4.651291,13873.085955,295.255225
06:14:30,2.772396,113.790112,-11928.972868,5650.366782,-74.183736,4.648875,13199.509023,295.345394
06:15:00,2.886362,113.802616,-11359.718639,5403.008301,-74.178600,4.646650,12579.177487,295.437102
06:15:30,3.000317,113.815222,-10833.712874,5174.470252,-74.173855,4.644595,12006.018368,295.530385
06:16:00,3.114261,113.827929,-10346.202829,4962.684390,-74.169456,4.642690,11474.848554,295.625282
06:16:30,3.228193,113.840739,-9893.107546,4765.874810,-74.165368,4.640921,10981.217584,295.721832
06:17:00,3.342114,113.853650,-9470.903213,4582.508060,-74.161559,4.639271,10521.282611,295.820075
06:17:30,3.456024,113.866663,-9076.531219,4411.253129,-74.158001,4.637731,10091.708137,295.920053
06:18:00,3.569922,113.879778,-8707.323843,4250.949108,-74.154670,4.636290,9689.584967,296.021809
06:18:30,3.683809,113.892996,-8360.943742,4100.578860,-74.151545,4.634937,9312.364214,296.125387
06:19:00,3.797684,113.906316,-8035.334341,3959.247428,-74.148607,4.633666,8957.803200,296.230834
06:19:30,3.911548,113.919738,-7728.678905,3826.164227,-74.145840,4.632470,8623.920820,296.338198
06:20:00,4.025399,113.933263,-7439.366568,3700.628259,-74.143230,4.631341,8308.960491,296.447526
06:20:30,4.139238,113.946891,-7165.963971,3582.015772,-74.140763,4.630274,8011.359225,296.558871
06:21:00,4.253066,113.960622,-6907.191475,3469.769907,-74.138428,4.629264,7729.721682,296.672284
06:21:30,4.366881,113.974456,-6661.903084,3363.391964,-74.136215,4.628308,7462.798282,296.787820
06:22:00,4.480684,113.988393,-6429.069446,3262.434003,-74.134115,4.627400,7209.466662,296.905535
06:22:30,4.594475,114.002433,-6207.763381,3166.492543,-74.132118,4.626537,6968.715894,297.025487
06:23:00,4.708253,114.016577,-5997.147510,3075.203185,-74.130218,4.625716,6739.632993,297.147737
06:23:30,4.822019,114.030825,-5796.463641,2988.235988,-74.128407,4.624934,6521.391344,297.272347
06:24:00,4.935772,114.045176,-5605.023623,2905.291491,-74.126680,4.624188,6313.240726,297.399381
06:24:30,5.049512,114.059632,-5422.201443,2826.097274,-74.125030,4.623476,6114.498695,297.528907
06:25:00,5.163239,114.074191,-5247.426365,2750.404971,-74.123454,4.622795,5924.543102,297.660994
06:25:30,5.276954,114.088855,-5080.176963,2677.987674,-74.121945,4.622144,5742.805582,297.795713
06:26:00,5.390655,114.103623,-4919.975904,2608.637665,-74.120499,4.621520,5568.765874,297.933139
06:26:30,5.504343,114.118496,-4766.385390,2542.164427,-74.119114,4.620922,5401.946840,298.073350
06:27:00,5.618018,114.133474,-4619.003143,2478.392903,-74.117784,4.620349,5241.910092,298.216426
06:27:30,5.731680,114.148557,-4477.458875,2417.161956,-74.116507,4.619798,5088.252146,298.362449
06:28:00,5.845328,114.163744,-4341.411172,2358.323015,-74.115279,4.619269,4940.601017,298.511507
06:28:30,5.958963,114.179038,-4210.544733,2301.738870,-74.114099,4.618760,4798.613213,298.663689
06:29:00,6.072584,114.194436,-4084.567917,2247.282610,-74.112962,4.618270,4661.971063,298.819088
06:29:30,6.186191,114.209940,-3963.210569,2194.836673,-74.111867,4.617799,4530.380341,298.977802
06:30:00,6.299784,114.225550,-3846.222075,2144.292000,-74.110812,4.617344,4403.568148,299.139930
06:30:30,6.413364,114.241266,-3733.369627,2095.547281,-74.109793,4.616906,4281.281021,299.305578
06:31:00,6.526929,114.257088,-3624.436669,2048.508278,-74.108811,4.616483,4163.283240,299.474854
06:31:30,6.640480,114.273017,-3519.221503,2003.087221,-74.107861,4.616074,4049.355307,299.647872
06:32:00,6.754017,114.289051,-3417.536035,1959.202257,-74.106944,4.615680,3939.292581,299.824749
06:32:30,6.867539,114.305193,-3319.204652,1916.776966,-74.106057,4.615298,3832.904050,300.005609
06:33:00,6.981048,114.321442,-3224.063196,1875.739912,-74.105198,4.614929,3730.011221,300.190578
06:33:30,7.094541,114.337797,-3131.958052,1836.024247,-74.104367,4.614572,3630.447118,300.379791
06:34:00,7.208020,114.354260,-3042.745310,1797.567348,-74.103562,4.614226,3534.055375,300.573385
06:34:30,7.321484,114.370831,-2956.290016,1760.310488,-74.102782,4.613891,3440.689418,300.771506
06:35:00,7.434933,114.387509,-2872.465478,1724.198535,-74.102026,4.613566,3350.211711,300.974304
06:35:30,7.548367,114.404295,-2791.152651,1689.179685,-74.101292,4.613251,3262.493085,301.181937
06:36:00,7.661786,114.421189,-2712.239565,1655.205213,-74.100581,4.612946,3177.412116,301.394569
06:36:30,7.775189,114.438192,-2635.620806,1622.229247,-74.099889,4.612649,3094.854562,301.612370
06:37:00,7.888578,114.455303,-2561.197046,1590.208565,-74.099218,4.612361,3014.712853,301.835521
06:37:30,8.001951,114.472522,-2488.874608,1559.102401,-74.098565,4.612081,2936.885614,302.064209
06:38:00,8.115308,114.489851,-2418.565071,1528.872278,-74.097931,4.611809,2861.277240,302.298627
06:38:30,8.228650,114.507288,-2350.184906,1499.481848,-74.097314,4.611545,2787.797500,302.538982
06:39:00,8.341976,114.524835,-2283.655140,1470.896745,-74.096714,4.611288,2716.361175,302.785487
06:39:30,8.455286,114.542492,-2218.901055,1443.084456,-74.096129,4.611038,2646.887727,303.038365
06:40:00,8.568580,114.560258,-2155.851900,1416.014191,-74.095561,4.610795,2579.300992,303.297850
06:40:30,8.681858,114.578135,-2094.440633,1389.656779,-74.095007,4.610557,2513.528899,303.564187
06:41:00,8.795120,114.596121,-2034.603681,1363.984555,-74.094467,4.610327,2449.503216,303.837633
06:41:30,8.908365,114.614218,-1976.280721,1338.971268,-74.093941,4.610102,2387.159304,304.118456
06:42:00,9.021594,114.632426,-1919.414469,1314.591993,-74.093427,4.609882,2326.435903,304.406939
06:42:30,9.134807,114.650744,-1863.950498,1290.823043,-74.092927,4.609669,2267.274926,304.703377
06:43:00,9.248003,114.669174,-1809.837057,1267.641901,-74.092439,4.609460,2209.621271,305.008079
06:43:30,9.361182,114.687715,-1757.024910,1245.027141,-74.091962,4.609257,2153.422651,305.321371
06:44:00,9.474344,114.706368,-1705.467186,1222.958367,-74.091497,4.609058,2098.629431,305.643594
06:44:30,9.587489,114.725132,-1655.119237,1201.416151,-74.091043,4.608865,2045.194479,305.975106
06:45:00,9.700617,114.744009,-1605.938510,1180.381976,-74.090599,4.608675,1993.073031,306.316284
06:45:30,9.813728,114.762998,-1557.884424,1159.838183,-74.090166,4.608491,1942.222565,306.667523
06:46:00,9.926822,114.782100,-1510.918257,1139.767923,-74.089742,4.608310,1892.602678,307.029239
06:46:30,10.039898,114.801314,-1465.003041,1120.155108,-74.089328,4.608134,1844.174985,307.401869
06:47:00,10.152957,114.820641,-1420.103463,1100.984374,-74.088923,4.607961,1796.903012,307.785871
06:47:30,10.265997,114.840082,-1376.185776,1082.241034,-74.088526,4.607793,1750.752109,308.181730
06:48:00,10.379021,114.859636,-1333.217711,1063.911049,-74.088139,4.607628,1705.689357,308.589954
06:48:30,10.492026,114.879304,-1291.168396,1045.980983,-74.087759,4.607467,1661.683497,309.011079
06:49:00,10.605013,114.899087,-1250.008285,1028.437981,-74.087388,4.607309,1618.704850,309.445666
06:49:30,10.717982,114.918983,-1209.709082,1011.269730,-74.087024,4.607155,1576.725255,309.894311
06:50:00,10.830933,114.938995,-1170.243682,994.464436,-74.086668,4.607003,1535.718004,310.357637
06:50:30,10.943865,114.959121,-1131.586104,978.010792,-74.086319,4.606855,1495.657788,310.836303
06:51:00,11.056779,114.979362,-1093.711435,961.897960,-74.085978,4.606711,1456.520644,311.331000
06:51:30,11.169674,114.999719,-1056.595775,946.115539,-74.085643,4.606569,1418.283909,311.842460
06:52:00,11.282550,115.020191,-1020.216190,930.653550,-74.085315,4.606430,1380.926176,312.371449
06:52:30,11.395408,115.040779,-984.550656,915.502410,-74.084993,4.606293,1344.427260,312.918778
06:53:00,11.508247,115.061484,-949.578023,900.652916,-74.084677,4.606160,1308.768160,313.485298
06:53:30,11.621066,115.082305,-915.277964,886.096223,-74.084368,4.606029,1273.931030,314.071906
06:54:00,11.733866,115.103243,-881.630942,871.823830,-74.084064,4.605901,1239.899153,314.679547
06:54:30,11.846647,115.124298,-848.618168,857.827563,-74.083766,4.605775,1206.656920,315.309212
06:55:00,11.959409,115.145470,-816.221566,844.099555,-74.083474,4.605651,1174.189807,315.961947
06:55:30,12.072151,115.166761,-784.423743,830.632238,-74.083187,4.605530,1142.484364,316.638847
06:56:00,12.184873,115.188169,-753.207950,817.418326,-74.082906,4.605411,1111.528198,317.341064
06:56:30,12.297575,115.209695,-722.558060,804.450801,-74.082629,4.605295,1081.309965,318.069804
06:57:00,12.410257,115.231340,-692.458535,791.722902,-74.082358,4.605180,1051.819365,318.826333
06:57:30,12.522919,115.253104,-662.894401,779.228113,-74.082091,4.605068,1023.047134,319.611972
06:58:00,12.635561,115.274987,-633.851220,766.960154,-74.081829,4.604957,994.985049,320.428104
06:58:30,12.748183,115.296989,-605.315072,754.912968,-74.081571,4.604849,967.625922,321.276167
06:59:00,12.860784,115.319111,-577.272525,743.080709,-74.081318,4.604743,940.963606,322.157658
06:59:30,12.973364,115.341353,-549.710618,731.457739,-74.081070,4.604638,914.992999,323.074130
07:00:00,13.085924,115.363716,-522.616841,720.038615,-74.080825,4.604535,889.710048,324.027187
07:00:30,13.198463,115.386199,-495.979112,708.818080,-74.080585,4.604435,865.111756,325.018481
07:01:00,13.310981,115.408804,-469.785762,697.791058,-74.080349,4.604335,841.196186,326.049706
07:01:30,13.423478,115.431530,-444.025518,686.952642,-74.080116,4.604238,817.962464,327.122589
07:02:00,13.535953,115.454377,-418.687482,676.298093,-74.079888,4.604142,795.410786,328.238881
07:02:30,13.648407,115.477346,-393.761121,665.822827,-74.079663,4.604048,773.542408,329.400344
07:03:00,13.760840,115.500438,-369.236247,655.522411,-74.079441,4.603955,752.359646,330.608735
07:03:30,13.873250,115.523653,-345.103007,645.392559,-74.079224,4.603864,731.865863,331.865783
07:04:00,13.985640,115.546990,-321.351867,635.429123,-74.079009,4.603775,712.065442,333.173173
07:04:30,14.098007,115.570451,-297.973599,625.628089,-74.078798,4.603686,692.963759,334.532515
07:05:00,14.210352,115.594035,-274.959272,615.985569,-74.078591,4.603600,674.567137,335.945310
07:05:30,14.322675,115.617743,-252.300234,606.497802,-74.078386,4.603514,656.882784,337.412919
07:06:00,14.434975,115.641576,-229.988108,597.161141,-74.078185,4.603430,639.918712,338.936521
07:06:30,14.547253,115.665533,-208.014776,587.972056,-74.077987,4.603348,623.683643,340.517064
07:07:00,14.659509,115.689616,-186.372374,578.927125,-74.077791,4.603266,608.186877,342.155222
07:07:30,14.771742,115.713824,-165.053275,570.023030,-74.077599,4.603186,593.438151,343.851339
07:08:00,14.883951,115.738157,-144.050089,561.256556,-74.077410,4.603108,579.447453,345.605373
07:08:30,14.996138,115.762617,-123.355647,552.624585,-74.077223,4.603030,566.224820,347.416845
07:09:00,15.108302,115.787203,-102.962994,544.124090,-74.077039,4.602953,553.780104,349.284783
07:09:30,15.220442,115.811916,-82.865384,535.752137,-74.076858,4.602878,542.122702,351.207669
07:10:00,15.332559,115.836756,-63.056269,527.505879,-74.076679,4.602804,531.261278,353.183401
07:10:30,15.444652,115.861724,-43.529296,519.382550,-74.076503,4.602731,521.203447,355.209254
07:11:00,15.556722,115.886819,-24.278294,511.379466,-74.076329,4.602659,511.955461,357.281862
07:11:30,15.668768,115.912043,-5.297270,503.494021,-74.076158,4.602588,503.521887,359.397212
07:12:00,15.780790,115.937396,13.419593,495.723684,-74.075989,4.602518,495.905290,1.550659
07:12:30,15.892787,115.962878,31.877951,488.065996,-74.075822,4.602449,489.105939,3.736957
07:13:00,16.004760,115.988489,50.083296,480.518565,-74.075658,4.602381,483.121546,5.950317
07:13:30,16.116709,116.014230,68.040968,473.079071,-74.075496,4.602315,477.947048,8.184484
07:14:00,16.228633,116.040101,85.756157,465.745256,-74.075336,4.602249,473.574452,10.432832
07:14:30,16.340533,116.066102,103.233910,458.514923,-74.075179,4.602184,469.992739,12.688477
07:15:00,16.452407,116.092235,120.479133,451.385940,-74.075023,4.602119,467.187851,14.944399
07:15:30,16.564257,116.118499,137.496602,444.356229,-74.074869,4.602056,465.142745,17.193572
07:16:00,16.676081,116.144895,154.290958,437.423771,-74.074718,4.601994,463.837531,19.429097
07:16:30,16.787880,116.171423,170.866722,430.586600,-74.074568,4.601932,463.249670,21.644323
07:17:00,16.899654,116.198084,187.228289,423.842803,-74.074421,4.601872,463.354243,23.832962
07:17:30,17.011402,116.224878,203.379942,417.190520,-74.074275,4.601812,464.124262,25.989185
07:18:00,17.123124,116.251805,219.325847,410.627937,-74.074131,4.601753,465.531019,28.107703
07:18:30,17.234820,116.278866,235.070063,404.153290,-74.073989,4.601695,467.544453,30.183820
07:19:00,17.346490,116.306061,250.616541,397.764859,-74.073849,4.601637,470.133527,32.213473
07:19:30,17.458134,116.333391,265.969131,391.460970,-74.073710,4.601580,473.266595,34.193244
07:20:00,17.569751,116.360855,281.131584,385.239993,-74.073574,4.601525,476.911753,36.120361
07:20:30,17.681342,116.388456,296.107555,379.100338,-74.073438,4.601469,481.037161,37.992671
07:21:00,17.792906,116.416192,310.900605,373.040455,-74.073305,4.601415,485.611333,39.808613
07:21:30,17.904443,116.444065,325.514206,367.058836,-74.073173,4.601361,490.603391,41.567174
07:22:00,18.015953,116.472074,339.951742,361.154008,-74.073043,4.601308,495.983270,43.267836
07:22:30,18.127436,116.500221,354.216515,355.324536,-74.072914,4.601256,501.721900,44.910527
07:23:00,18.238892,116.528506,368.311741,349.569020,-74.072787,4.601204,507.791334,46.495562
07:23:30,18.350320,116.556928,382.240562,343.886096,-74.072661,4.601153,514.164851,48.023589
07:24:00,18.461720,116.585489,396.006037,338.274432,-74.072537,4.601102,520.817025,49.495539
07:24:30,18.573093,116.614190,409.611157,332.732729,-74.072414,4.601052,527.723762,50.912573
07:25:00,18.684437,116.643029,423.058835,327.259719,-74.072293,4.601003,534.862320,52.276039
07:25:30,18.795753,116.672009,436.351917,321.854165,-74.072173,4.600955,542.211305,53.587430
07:26:00,18.907041,116.701129,449.493181,316.514860,-74.072055,4.600906,549.750649,54.848348
07:26:30,19.018301,116.730390,462.485338,311.240623,-74.071937,4.600859,557.461580,56.060470
07:27:00,19.129532,116.759792,475.331035,306.030306,-74.071821,4.600812,565.326579,57.225527
07:27:30,19.240734,116.789336,488.032858,300.882782,-74.071707,4.600766,573.329329,58.345272
07:28:00,19.351907,116.819023,500.593332,295.796956,-74.071594,4.600720,581.454661,59.421468
07:28:30,19.463051,116.848852,513.014922,290.771754,-74.071481,4.600675,589.688497,60.455867
07:29:00,19.574165,116.878824,525.300039,285.806129,-74.071371,4.600630,598.017788,61.450198
07:29:30,19.685250,116.908940,537.451036,280.899058,-74.071261,4.600586,606.430455,62.406159
07:30:00,19.796305,116.939200,549.470213,276.049541,-74.071153,4.600543,614.915331,63.325404
07:30:30,19.907330,116.969605,561.359820,271.256600,-74.071045,4.600499,623.462100,64.209543
07:31:00,20.018326,117.000155,573.122053,266.519280,-74.070939,4.600457,632.061243,65.060132
07:31:30,20.129291,117.030851,584.759062,261.836647,-74.070834,4.600415,640.703980,65.878672
07:32:00,20.240226,117.061693,596.272946,257.207788,-74.070730,4.600373,649.382224,66.666606
07:32:30,20.351130,117.092682,607.665759,252.631811,-74.070627,4.600332,658.088525,67.425322
07:33:00,20.462003,117.123817,618.939510,248.107842,-74.070526,4.600291,666.816031,68.156145
07:33:30,20.572846,117.155101,630.096164,243.635028,-74.070425,4.600251,675.558438,68.860346
07:34:00,20.683657,117.186533,641.137642,239.212534,-74.070325,4.600211,684.309953,69.539135
07:34:30,20.794437,117.218113,652.065824,234.839541,-74.070227,4.600172,693.065256,70.193669
07:35:00,20.905186,117.249843,662.882549,230.515252,-74.070129,4.600133,701.819461,70.825047
07:35:30,21.015903,117.281723,673.589618,226.238884,-74.070033,4.600095,710.568087,71.434319
07:36:00,21.126588,117.313752,684.188793,222.009670,-74.069937,4.600057,719.307026,72.022480
07:36:30,21.237241,117.345933,694.681797,217.826863,-74.069842,4.600019,728.032514,72.590479
07:37:00,21.347862,117.378265,705.070318,213.689728,-74.069749,4.599982,736.741103,73.139215
07:37:30,21.458450,117.410749,715.356009,209.597548,-74.069656,4.599945,745.429642,73.669545
07:38:00,21.569006,117.443386,725.540487,205.549620,-74.069564,4.599909,754.095249,74.182282
07:38:30,21.679530,117.476175,735.625336,201.545254,-74.069473,4.599873,762.735292,74.678195
07:39:00,21.790020,117.509118,745.612109,197.583778,-74.069383,4.599837,771.347371,75.158019
07:39:30,21.900477,117.542215,755.502325,193.664531,-74.069294,4.599802,779.929300,75.622449
